date,store_id,product_category,units_sold,revenue,promotion_active
2025-10-18,STR_019,Clothing,45,2192.44,0
2025-02-19,STR_017,Clothing,20,810.98,0
2025-04-19,STR_002,Electronics,120,16586.51,1
2025-04-22,STR_015,Home,55,4309.63,0
2025-07-25,STR_001,Home,66,5016.18,1
2025-04-02,STR_002,Food,120,1049.8,1
2025-01-19,STR_016,Toys,69,1849.11,0
2025-03-16,STR_018,Clothing,198,8439.15,1
2025-04-11,STR_020,Clothing,99,4386.08,0
2025-01-02,STR_011,Food,36,308.59,1
2025-02-21,STR_010,Electronics,152,22862.31,1
2025-10-12,STR_004,Electronics,32,4524.35,0
2025-12-31,STR_006,Toys,150,4011.0,1
2025-04-02,STR_014,Toys,62,1608.4,0
2025-10-11,STR_010,Food,99,780.61,0
2025-11-29,STR_012,Home,75,6130.05,0
2025-07-31,STR_010,Electronics,12,1810.19,0
2025-04-29,STR_016,Electronics,60,9189.9,0
2025-07-18,STR_020,Toys,27,693.88,0
2025-01-16,STR_019,Electronics,63,8719.67,0
2025-12-16,STR_015,Clothing,90,4155.36,0
2025-07-21,STR_013,Toys,94,2501.64,0
2025-02-14,STR_006,Electronics,28,3964.3,0
2025-05-08,STR_018,Clothing,120,5096.13,1
2025-10-31,STR_003,Toys,14,384.88,0
2025-05-13,STR_016,Electronics,28,4312.63,0
2025-02-25,STR_018,Electronics,80,12593.42,0
2025-12-10,STR_006,Electronics,65,9257.25,0
2025-08-19,STR_015,Clothing,34,1418.73,0
2025-09-06,STR_003,Toys,172,4421.57,1
2025-04-25,STR_015,Home,42,3393.59,0
2025-02-14,STR_008,Electronics,33,4495.27,0
2025-07-23,STR_020,Toys,13,331.62,0
2025-11-26,STR_002,Food,13,100.95,0
2025-12-18,STR_019,Toys,18,427.29,0
2025-03-07,STR_016,Clothing,53,2286.52,0
2025-02-04,STR_006,Electronics,72,10262.35,1
2025-02-28,STR_004,Clothing,89,3820.83,0
2025-04-12,STR_016,Clothing,19,852.38,0
2025-06-15,STR_006,Home,54,3943.2,0
2025-01-27,STR_008,Food,17,139.36,0
2025-02-02,STR_011,Food,78,686.08,1
2025-10-18,STR_010,Electronics,96,15730.1,0
2025-12-05,STR_007,Food,89,726.85,0
2025-12-17,STR_020,Food,23,211.78,0
2025-04-17,STR_001,Clothing,86,4005.5,0
2025-06-03,STR_020,Home,70,5417.0,0
2025-05-08,STR_018,Home,23,1781.26,0
2025-03-21,STR_012,Food,13,118.87,0
2025-12-11,STR_017,Electronics,34,5055.39,1
2025-08-09,STR_018,Electronics,85,12313.85,0
2025-04-14,STR_011,Food,84,748.04,1
2025-10-01,STR_003,Electronics,86,11649.14,0
2025-01-18,STR_007,Toys,26,669.73,0
2025-01-18,STR_002,Toys,15,349.31,0
2025-05-10,STR_008,Toys,44,990.79,0
2025-11-29,STR_011,Clothing,68,3166.24,0
2025-03-14,STR_005,Clothing,100,4894.72,0
2025-10-20,STR_005,Clothing,91,4491.97,0
2025-03-05,STR_001,Toys,88,2076.96,0
2025-09-10,STR_012,Home,46,3899.0,1
2025-02-26,STR_016,Clothing,69,2875.96,0
2025-04-15,STR_002,Home,68,5263.69,0
2025-04-26,STR_008,Electronics,39,5913.27,0
2025-06-09,STR_006,Clothing,91,4392.4,0
2025-05-11,STR_016,Clothing,77,3618.22,0
2025-07-26,STR_011,Food,27,247.82,0
2025-03-25,STR_003,Electronics,164,25420.27,1
2025-02-04,STR_005,Food,97,787.73,0
2025-04-11,STR_010,Toys,95,2350.66,0
2025-07-28,STR_017,Toys,88,2391.77,0
2025-10-13,STR_016,Electronics,30,4662.07,1
2025-07-11,STR_003,Home,44,3473.55,1
2025-05-31,STR_011,Electronics,44,6320.19,0
2025-01-31,STR_009,Food,98,843.54,0
2025-12-14,STR_007,Home,45,3955.91,0
2025-06-26,STR_015,Toys,40,1033.51,0
2025-01-24,STR_003,Clothing,91,4374.06,0
2025-01-30,STR_014,Home,84,6615.48,0
2025-09-04,STR_004,Food,20,161.16,0
2025-11-23,STR_014,Clothing,46,1890.45,0
2025-12-13,STR_004,Electronics,84,13410.18,0
2025-08-14,STR_015,Home,59,5182.14,0
2025-09-01,STR_016,Clothing,118,5352.14,1
2025-01-04,STR_007,Toys,84,1966.01,0
2025-03-08,STR_017,Toys,78,1841.47,0
2025-07-02,STR_018,Clothing,48,2060.22,0
2025-07-06,STR_005,Food,134,1078.42,1
2025-01-07,STR_018,Electronics,112,16544.09,1
2025-08-04,STR_012,Food,54,433.23,1
2025-06-21,STR_018,Home,82,6108.92,0
2025-01-26,STR_016,Toys,81,2225.93,0
2025-05-17,STR_003,Electronics,47,6541.27,0
2025-07-01,STR_013,Food,40,327.69,1
2025-05-03,STR_005,Home,47,3704.82,0
2025-06-21,STR_010,Food,70,577.01,0
2025-07-05,STR_015,Electronics,38,6028.31,0
2025-08-21,STR_011,Toys,16,370.37,0
2025-01-06,STR_009,Clothing,63,2730.29,0
2025-01-29,STR_006,Home,92,7373.53,0
2025-12-24,STR_012,Food,58,468.11,0
2025-07-06,STR_007,Toys,46,1090.33,0
2025-07-18,STR_010,Electronics,21,3026.99,0
2025-04-12,STR_011,Toys,58,1422.57,0
2025-04-18,STR_012,Toys,27,674.2,0
2025-06-20,STR_015,Food,83,742.99,0
2025-01-15,STR_001,Home,73,5603.6,0
2025-12-01,STR_013,Food,56,455.08,1
2025-02-13,STR_009,Electronics,89,14062.97,0
2025-11-18,STR_008,Toys,24,547.47,0
2025-07-24,STR_003,Home,67,4854.38,0
2025-06-08,STR_004,Toys,92,2402.09,0
2025-01-21,STR_018,Home,22,1854.41,1
2025-10-11,STR_003,Electronics,31,4803.09,0
2025-10-29,STR_013,Home,120,8640.73,1
2025-01-28,STR_005,Toys,37,871.42,0
2025-05-26,STR_011,Clothing,53,2543.54,0
2025-02-07,STR_001,Toys,82,2155.94,0
2025-06-15,STR_011,Home,86,7016.78,0
2025-01-30,STR_009,Home,39,2969.37,0
2025-03-20,STR_018,Electronics,60,9185.96,0
2025-02-14,STR_001,Home,29,2339.48,0
2026-01-01,STR_007,Toys,35,800.96,0
2025-08-21,STR_011,Toys,25,681.33,0
2025-12-03,STR_018,Clothing,56,2549.48,0
2025-05-02,STR_011,Home,136,10868.57,1
2025-12-12,STR_015,Food,83,716.47,0
2025-06-10,STR_003,Food,10,88.72,0
2025-12-09,STR_012,Clothing,25,1059.64,0
2025-06-16,STR_014,Clothing,31,1502.09,0
2025-06-18,STR_001,Clothing,18,805.42,0
2025-05-21,STR_019,Food,10,83.92,0
2025-11-06,STR_016,Electronics,51,7893.27,0
2025-10-26,STR_014,Clothing,68,3121.34,1
2025-05-02,STR_011,Toys,94,2440.41,0
2025-09-12,STR_002,Home,23,1974.62,0
2025-04-05,STR_012,Toys,21,522.74,0
2025-07-11,STR_004,Electronics,48,6625.53,0
2025-02-24,STR_004,Clothing,172,8368.54,1
2025-02-14,STR_010,Food,85,687.54,0
2025-03-02,STR_017,Toys,54,1286.83,1
2025-09-01,STR_010,Food,64,561.12,0
2025-09-30,STR_002,Electronics,84,13342.52,0
2025-08-14,STR_002,Electronics,33,5045.98,0
2025-07-27,STR_015,Electronics,50,8200.92,0
2025-12-04,STR_008,Toys,50,1192.48,0
2025-11-23,STR_001,Toys,26,630.42,0
2025-03-17,STR_015,Clothing,52,2146.01,0
2025-02-02,STR_017,Toys,20,503.44,0
2025-10-27,STR_012,Food,22,168.4,1
2025-05-01,STR_013,Home,46,3464.69,0
2025-12-14,STR_014,Toys,62,1448.86,0
2025-01-31,STR_019,Clothing,39,1785.38,0
2025-03-04,STR_020,Food,10,91.86,0
2025-01-16,STR_012,Food,92,770.46,0
2025-11-13,STR_017,Home,35,2747.11,0
2025-06-26,STR_013,Electronics,100,15389.31,0
2025-05-20,STR_012,Electronics,26,3849.76,1
2025-12-23,STR_005,Toys,53,1262.46,0
2025-10-21,STR_001,Clothing,38,1719.93,0
2025-03-13,STR_017,Electronics,116,18482.48,1
2025-06-19,STR_003,Electronics,33,4913.23,0
2025-11-11,STR_016,Toys,98,2669.31,0
2025-03-30,STR_004,Food,68,566.34,1
2025-03-24,STR_005,Food,54,434.88,0
2025-08-07,STR_016,Clothing,43,1759.39,0
2025-11-26,STR_018,Electronics,97,15230.56,0
2025-06-26,STR_011,Clothing,21,953.59,0
2025-08-29,STR_004,Home,46,3627.79,1
2025-06-14,STR_013,Electronics,54,7361.57,0
2025-09-26,STR_002,Home,98,7551.8,0
2025-02-14,STR_006,Food,99,842.52,0
2025-08-27,STR_016,Electronics,34,4732.3,0
2025-11-24,STR_014,Toys,28,755.17,0
2025-12-05,STR_016,Home,97,8349.34,0
2025-12-13,STR_001,Toys,71,1735.13,0
2025-06-20,STR_016,Home,73,6032.22,0
2025-04-04,STR_007,Food,13,100.79,0
2025-11-30,STR_019,Home,22,1750.45,0
2025-07-26,STR_009,Clothing,15,690.24,0
2025-06-10,STR_020,Food,168,1412.28,1
2025-08-17,STR_004,Home,93,8151.59,0
2025-05-19,STR_003,Home,77,6445.33,0
2025-03-23,STR_011,Electronics,132,20764.13,1
2026-01-01,STR_012,Home,182,15240.89,1
2025-02-13,STR_010,Clothing,20,884.13,0
2025-10-01,STR_015,Electronics,35,5265.01,0
2025-02-07,STR_004,Home,93,8063.04,0
2025-10-28,STR_003,Food,40,345.69,0
2025-10-14,STR_004,Home,99,7555.51,0
2025-01-17,STR_008,Food,54,484.11,0
2025-06-21,STR_011,Food,50,410.36,1
2025-10-25,STR_013,Electronics,83,12143.33,0
2025-03-12,STR_011,Food,62,505.75,0
2025-07-13,STR_018,Clothing,62,2823.32,0
2025-11-02,STR_012,Clothing,30,1227.12,0
2025-12-18,STR_019,Electronics,44,6028.97,0
2025-12-01,STR_018,Clothing,15,645.45,0
2025-05-24,STR_014,Home,35,2690.39,0
2025-03-02,STR_012,Food,57,532.1,0
2025-12-04,STR_014,Toys,75,1788.66,0
2025-05-03,STR_002,Electronics,46,7328.66,0
2025-09-13,STR_017,Electronics,66,9381.94,0
2025-03-03,STR_007,Home,160,12671.12,1
2025-11-20,STR_012,Electronics,46,6780.88,1
2025-06-21,STR_015,Food,158,1243.91,1
2025-06-07,STR_013,Home,20,1499.7,0
2025-10-09,STR_009,Electronics,102,13946.09,1
2025-11-15,STR_007,Food,156,1231.29,1
2025-11-08,STR_020,Toys,47,1260.64,0
2025-12-19,STR_015,Food,14,128.84,0
2025-08-31,STR_018,Food,65,558.33,0
2025-02-23,STR_005,Toys,16,422.87,0
2025-07-19,STR_016,Home,66,5708.84,0
2025-10-27,STR_015,Electronics,87,13593.76,0
2025-09-01,STR_005,Toys,18,493.0,0
2025-07-10,STR_015,Home,96,8142.38,0
2025-12-16,STR_014,Home,83,6519.1,0
2025-11-29,STR_011,Food,10,83.46,0
2025-11-05,STR_008,Home,42,3168.7,1
2025-07-13,STR_016,Home,27,2141.29,0
2025-05-25,STR_002,Food,25,207.46,0
2025-06-28,STR_009,Toys,15,379.95,0
2025-11-24,STR_003,Clothing,51,2292.26,0
2025-06-24,STR_014,Food,176,1611.64,1
2025-09-14,STR_009,Food,70,639.27,0
2025-11-17,STR_005,Clothing,84,3415.38,0
2025-12-02,STR_010,Clothing,77,3725.44,0
2025-10-05,STR_008,Food,89,763.77,0
2025-12-12,STR_014,Toys,81,2218.26,0
2025-01-12,STR_009,Home,46,3565.25,0
2025-06-24,STR_011,Food,24,210.94,0
2025-03-28,STR_013,Toys,43,1063.22,0
2025-09-29,STR_010,Electronics,20,2722.14,0
2025-01-10,STR_018,Toys,10,246.03,0
2025-10-23,STR_001,Food,87,677.72,0
2025-06-23,STR_012,Food,142,1269.01,1
2025-06-29,STR_003,Food,59,520.78,0
2025-10-13,STR_014,Home,184,15334.18,1
2025-05-11,STR_020,Toys,90,2185.32,0
2025-09-16,STR_012,Home,77,6517.69,0
2025-02-24,STR_001,Food,87,726.06,0
2025-02-27,STR_017,Toys,75,1938.4,0
2025-02-23,STR_007,Electronics,38,5598.47,1
2025-07-20,STR_008,Food,19,147.8,0
2025-04-24,STR_014,Home,46,3843.35,0
2025-07-25,STR_014,Electronics,41,5848.57,0
2025-03-03,STR_008,Clothing,33,1540.51,0
2025-08-04,STR_010,Electronics,82,12951.61,0
2025-03-14,STR_015,Electronics,20,3185.44,0
2025-06-18,STR_005,Electronics,93,13639.45,0
2025-12-02,STR_008,Clothing,66,3246.53,0
2025-11-26,STR_018,Clothing,39,1701.36,0
2025-08-02,STR_020,Electronics,70,10303.08,0
2025-06-21,STR_003,Clothing,27,1286.77,0
2025-11-15,STR_010,Food,26,227.65,0
2025-02-26,STR_018,Food,37,345.19,0
2025-09-30,STR_020,Electronics,30,4789.74,0
2025-10-21,STR_018,Clothing,45,1948.95,0
2025-01-01,STR_003,Home,12,962.36,0
2025-03-01,STR_017,Home,42,3179.19,0
2025-06-12,STR_003,Electronics,41,5543.2,0
2025-02-14,STR_014,Electronics,71,11681.51,0
2025-12-07,STR_017,Home,62,4961.58,0
2025-10-30,STR_015,Food,53,449.17,0
2025-06-28,STR_004,Toys,59,1384.84,0
2025-11-07,STR_006,Clothing,126,6149.53,1
2025-10-22,STR_010,Toys,82,2012.07,0
2025-11-08,STR_017,Clothing,62,2855.46,0
2025-06-16,STR_014,Home,85,6682.01,0
2025-10-25,STR_005,Toys,33,822.07,0
2025-05-03,STR_020,Home,36,2985.14,0
2025-06-29,STR_013,Toys,78,2121.36,0
2025-01-31,STR_020,Home,29,2433.08,0
2025-05-21,STR_020,Food,96,751.87,0
2025-11-02,STR_007,Electronics,114,16777.72,1
2025-02-27,STR_005,Home,41,3420.63,0
2025-01-31,STR_009,Home,47,3463.79,0
2025-10-31,STR_010,Food,10,93.22,0
2025-11-28,STR_004,Electronics,186,30629.93,1
2025-01-30,STR_014,Clothing,34,1468.92,0
2025-11-20,STR_012,Food,46,415.87,0
2025-10-07,STR_016,Toys,21,504.95,0
2025-02-23,STR_018,Electronics,19,2967.11,0
2025-08-16,STR_007,Toys,37,989.2,0
2025-09-30,STR_010,Toys,78,1980.6,0
2025-07-05,STR_012,Clothing,95,3925.55,0
2025-01-09,STR_017,Electronics,60,9493.12,1
2025-08-08,STR_014,Toys,98,2431.8,1
2025-09-22,STR_007,Toys,96,2506.78,0
2025-12-07,STR_017,Home,48,3876.27,0
2025-03-09,STR_008,Toys,38,985.59,0
2025-04-20,STR_005,Home,91,7598.89,0
2025-02-03,STR_020,Clothing,63,2646.08,0
2025-04-03,STR_018,Food,20,161.43,0
2025-07-09,STR_015,Clothing,82,3589.33,1
2025-12-24,STR_013,Home,71,5356.21,0
2025-12-31,STR_010,Toys,48,1156.48,0
2025-04-15,STR_001,Toys,49,1282.47,0
2025-04-29,STR_020,Electronics,55,8127.82,0
2025-05-21,STR_006,Electronics,71,11254.63,0
2025-01-25,STR_019,Home,43,3302.31,0
2025-08-25,STR_011,Home,156,12722.61,1
2025-03-06,STR_007,Home,41,3467.12,0
2025-12-19,STR_001,Toys,56,1313.49,0
2025-09-21,STR_009,Home,106,9322.25,1
2025-11-02,STR_015,Clothing,84,3926.22,0
2025-09-27,STR_020,Home,90,7578.55,0
2025-04-11,STR_006,Clothing,60,2945.76,0
2025-03-28,STR_001,Electronics,75,11677.36,0
2025-04-27,STR_010,Home,156,12821.98,1
2025-07-24,STR_012,Clothing,62,2779.12,0
2025-08-02,STR_005,Food,112,953.76,1
2025-04-02,STR_010,Home,99,7251.74,0
2025-05-20,STR_004,Clothing,78,3377.41,0
2025-01-02,STR_019,Toys,78,1835.91,1
2025-06-01,STR_020,Home,94,7911.28,0
2025-04-11,STR_007,Food,98,790.21,1
2025-03-31,STR_020,Toys,32,852.29,0
2025-05-01,STR_008,Clothing,75,3120.73,0
2025-05-25,STR_008,Clothing,27,1231.08,0
2025-09-28,STR_008,Home,24,1791.98,0
2025-07-01,STR_016,Food,87,812.5,0
2025-12-26,STR_007,Electronics,59,9261.58,0
2025-05-08,STR_002,Food,87,674.03,0
2025-12-08,STR_017,Clothing,15,641.94,0
2025-11-23,STR_010,Electronics,78,11926.48,1
2025-03-03,STR_020,Toys,89,2301.16,0
2025-04-07,STR_003,Clothing,19,805.9,0
2025-05-05,STR_020,Clothing,164,7755.86,1
2025-07-27,STR_017,Home,15,1141.96,0
2025-10-08,STR_005,Electronics,150,22346.09,1
2025-07-23,STR_015,Clothing,176,8140.05,1
2025-09-15,STR_013,Food,28,234.19,1
2025-09-10,STR_012,Toys,58,1436.54,0
2025-02-04,STR_020,Electronics,16,2441.64,0
2025-06-10,STR_011,Food,48,368.98,0
2025-04-17,STR_014,Toys,91,2098.85,0
2025-02-12,STR_012,Home,75,6532.71,0
2025-03-25,STR_009,Clothing,46,2257.74,0
2025-03-20,STR_008,Home,72,6047.94,0
2025-06-15,STR_001,Electronics,194,28479.16,1
2025-07-07,STR_017,Home,61,4702.95,0
2025-12-15,STR_012,Home,77,6454.29,0
2025-02-26,STR_010,Clothing,85,3517.57,0
2025-10-16,STR_004,Clothing,58,2690.98,1
2025-01-13,STR_020,Toys,96,2565.56,0
2025-12-11,STR_016,Food,100,875.66,0
2025-05-01,STR_004,Toys,85,2056.85,0
2025-03-17,STR_008,Electronics,100,15307.38,0
2025-06-07,STR_020,Food,60,498.35,0
2025-05-17,STR_005,Electronics,67,9464.58,0
2025-05-12,STR_016,Electronics,28,3810.05,0
2025-11-02,STR_019,Home,43,3304.47,0
2025-09-12,STR_006,Electronics,170,26759.13,1
2025-10-14,STR_013,Food,11,88.84,0
2025-04-24,STR_008,Toys,87,2048.87,0
2025-10-01,STR_006,Toys,25,576.08,0
2025-09-01,STR_020,Clothing,88,4332.74,0
2025-07-05,STR_009,Food,35,269.56,0
2025-12-10,STR_014,Toys,47,1111.96,0
2025-10-22,STR_012,Home,93,7247.76,0
2025-11-09,STR_012,Electronics,68,11153.14,0
2025-01-05,STR_020,Clothing,93,4594.24,0
2025-09-15,STR_003,Electronics,51,7770.2,0
2025-07-10,STR_007,Clothing,10,487.94,0
2025-02-05,STR_009,Food,58,458.55,0
2025-08-09,STR_013,Electronics,92,12983.46,0
2025-04-05,STR_002,Food,79,604.96,0
2025-07-29,STR_018,Home,42,3634.86,0
2025-03-11,STR_014,Electronics,38,5230.87,1
2025-09-16,STR_020,Electronics,74,11022.9,0
2025-01-03,STR_004,Toys,95,2238.46,0
2025-01-04,STR_013,Electronics,72,11024.93,0
2025-12-16,STR_018,Clothing,48,2052.51,0
2025-10-24,STR_016,Toys,98,2272.44,0
2025-02-10,STR_012,Food,58,510.81,1
2025-12-09,STR_009,Toys,64,1719.78,0
2025-10-30,STR_006,Electronics,15,2223.23,0
2025-03-25,STR_016,Clothing,33,1342.57,0
2025-02-04,STR_019,Home,89,7562.6,0
2025-10-04,STR_018,Toys,108,2859.43,1
2025-12-29,STR_017,Electronics,24,3684.74,0
2025-03-13,STR_002,Toys,45,1074.2,0
2025-07-18,STR_017,Clothing,96,4011.65,1
2025-08-15,STR_016,Toys,72,1845.18,0
2025-04-16,STR_002,Toys,180,4405.02,1
2025-11-04,STR_004,Toys,24,574.76,0
2025-07-14,STR_009,Home,196,16629.71,1
2025-06-14,STR_008,Electronics,31,4219.22,0
2025-02-13,STR_019,Home,60,4665.63,0
2025-04-04,STR_002,Clothing,30,1366.04,0
2025-08-13,STR_005,Clothing,65,2949.82,0
2025-12-04,STR_010,Clothing,57,2572.27,0
2025-01-02,STR_019,Home,20,1472.32,0
2025-07-05,STR_003,Food,27,233.0,0
2025-11-14,STR_008,Clothing,55,2486.47,0
2025-09-14,STR_001,Home,70,5783.91,0
2025-10-17,STR_012,Clothing,23,1005.78,0
2025-10-09,STR_018,Electronics,19,2793.36,0
2025-09-03,STR_020,Toys,62,1527.54,0
2025-01-21,STR_019,Home,30,2477.19,0
2025-12-24,STR_019,Home,160,13968.46,1
2025-08-22,STR_010,Home,50,4043.46,0
2025-09-02,STR_015,Home,184,15193.03,1
2025-10-10,STR_014,Food,32,292.07,0
2025-10-11,STR_016,Toys,146,3772.32,1
2025-11-03,STR_007,Clothing,24,1121.02,0
2025-10-28,STR_009,Clothing,32,1524.77,0
2025-05-16,STR_010,Electronics,72,11084.93,0
2025-06-30,STR_017,Food,10,82.15,0
2025-10-30,STR_012,Home,56,4530.91,0
2025-04-08,STR_019,Home,156,13022.87,1
2025-07-18,STR_018,Electronics,91,13398.84,0
2025-10-22,STR_012,Home,89,7573.13,0
2025-08-06,STR_017,Toys,77,1982.43,0
2025-04-26,STR_011,Toys,64,1463.36,0
2025-08-18,STR_003,Toys,37,869.63,0
2025-03-18,STR_010,Food,48,439.49,0
2025-07-29,STR_012,Home,60,4581.53,0
2025-04-01,STR_011,Electronics,89,13457.93,0
2025-03-21,STR_019,Food,86,741.52,0
2025-10-07,STR_017,Clothing,41,1904.82,0
2025-06-27,STR_016,Home,37,3239.57,0
2025-02-07,STR_019,Clothing,82,3730.66,0
2025-12-25,STR_003,Food,33,266.88,0
2025-04-16,STR_019,Toys,100,2674.4,0
2025-03-11,STR_003,Food,142,1316.16,1
2025-08-20,STR_014,Toys,48,1306.01,0
2025-06-05,STR_016,Home,70,5540.28,0
2025-08-13,STR_015,Home,14,1133.94,0
2025-03-31,STR_012,Toys,82,1894.73,1
2025-05-15,STR_011,Food,62,503.8,0
2025-11-20,STR_003,Toys,51,1272.36,0
2025-05-07,STR_008,Clothing,154,7301.53,1
2025-07-11,STR_001,Clothing,84,3837.72,0
2025-12-22,STR_015,Clothing,29,1321.33,0
2025-01-31,STR_004,Home,67,5637.5,0
2025-05-02,STR_007,Home,38,3304.91,0
2025-08-10,STR_006,Toys,74,1827.25,0
2025-10-23,STR_005,Clothing,50,2305.81,0
2025-12-24,STR_001,Home,59,4388.21,0
2025-12-23,STR_003,Toys,84,1966.01,0
2025-05-02,STR_015,Home,168,12595.97,1
2025-08-13,STR_002,Clothing,11,478.53,0
2025-08-24,STR_020,Home,56,4657.15,0
2025-03-16,STR_012,Home,88,7405.33,0
2025-07-07,STR_007,Electronics,44,6406.48,0
2025-03-14,STR_012,Clothing,13,639.75,0
2025-05-30,STR_001,Toys,50,1210.52,1
2025-05-03,STR_011,Home,96,7779.82,0
2025-12-25,STR_015,Toys,88,2289.56,0
2025-01-30,STR_008,Toys,58,1581.36,0
2025-12-13,STR_012,Toys,47,1160.27,0
2025-10-15,STR_020,Food,69,552.61,0
2025-05-14,STR_017,Food,15,122.27,0
2025-04-23,STR_014,Electronics,198,31539.46,1
2025-12-21,STR_012,Home,85,6143.1,0
2025-07-25,STR_014,Home,83,6668.12,0
2025-08-22,STR_009,Clothing,74,3111.04,0
2025-02-01,STR_016,Toys,99,2427.51,0
2025-02-21,STR_006,Toys,50,1248.55,0
2025-02-28,STR_019,Toys,85,1949.46,0
2025-02-03,STR_004,Food,85,790.44,0
2025-06-02,STR_005,Food,100,929.94,1
2025-12-18,STR_006,Electronics,20,2748.39,0
2025-03-20,STR_002,Food,58,502.08,0
2025-05-21,STR_010,Toys,68,1772.55,1
2025-10-19,STR_019,Toys,17,426.55,0
2025-02-25,STR_018,Home,192,13877.62,1
2025-05-02,STR_016,Clothing,71,3126.19,0
2025-12-06,STR_017,Clothing,29,1354.18,0
2025-03-16,STR_010,Food,22,189.05,0
2025-01-29,STR_007,Food,27,226.09,0
2025-06-03,STR_011,Home,68,4896.37,0
2025-10-08,STR_013,Food,43,393.22,0
2025-04-29,STR_011,Electronics,42,6432.39,0
2025-03-15,STR_003,Home,97,7430.5,0
2025-12-15,STR_011,Electronics,78,11531.09,0
2025-10-25,STR_017,Food,96,797.71,1
2025-02-07,STR_010,Home,16,1158.05,0
2025-06-11,STR_013,Electronics,14,2269.76,0
2025-07-03,STR_017,Food,32,274.5,0
2025-03-01,STR_014,Clothing,64,2731.86,0
2025-10-03,STR_019,Electronics,36,5379.94,1
2025-09-29,STR_007,Clothing,39,1807.91,0
2025-05-15,STR_001,Electronics,32,5239.99,0
2025-10-27,STR_004,Food,60,515.57,0
2025-05-12,STR_006,Food,152,1241.98,1
2025-10-19,STR_009,Clothing,82,3591.22,0
2025-06-22,STR_009,Home,40,2928.49,0
2025-01-26,STR_002,Toys,48,1314.3,1
2025-12-29,STR_017,Clothing,28,1298.32,0
2025-04-26,STR_011,Food,71,597.17,0
2025-06-24,STR_003,Electronics,77,10540.97,0
2025-06-10,STR_013,Clothing,42,2029.74,0
2025-05-10,STR_011,Food,14,112.79,0
2025-04-22,STR_008,Electronics,168,26041.55,1
2025-12-23,STR_013,Toys,102,2730.82,1
2025-09-09,STR_017,Clothing,170,7344.92,1
2025-10-16,STR_019,Food,19,166.47,0
2025-01-12,STR_017,Toys,198,4836.41,1
2025-01-14,STR_008,Home,66,5399.33,0
2025-05-05,STR_018,Electronics,63,9654.67,0
2025-12-22,STR_013,Home,85,6189.71,0
2025-04-18,STR_008,Home,33,2793.92,0
2025-11-15,STR_011,Home,73,5310.35,0
2025-12-23,STR_018,Home,11,845.53,0
2025-10-12,STR_004,Home,42,3185.73,0
2025-04-10,STR_004,Electronics,17,2325.65,0
2025-02-14,STR_004,Food,65,600.67,0
2025-12-25,STR_018,Toys,51,1235.92,0
2025-02-26,STR_012,Food,73,676.38,0
2025-04-15,STR_019,Toys,118,3026.03,1
2025-02-26,STR_019,Toys,55,1347.92,0
2025-03-02,STR_016,Home,24,1909.39,0
2025-03-23,STR_016,Electronics,52,7035.86,0
2025-11-05,STR_007,Toys,17,443.17,0
2025-01-05,STR_020,Electronics,15,2095.61,0
2025-03-23,STR_002,Food,18,160.17,0
2025-03-25,STR_009,Toys,95,2484.83,0
2025-03-10,STR_002,Electronics,33,4495.58,0
2025-09-02,STR_020,Home,86,6941.26,0
2025-07-24,STR_013,Electronics,83,11998.98,0
2025-10-16,STR_011,Electronics,20,3208.69,1
2025-02-08,STR_008,Toys,96,2456.49,0
2025-01-26,STR_009,Home,138,11732.18,1
2025-02-06,STR_006,Clothing,82,3958.62,0
2025-11-02,STR_019,Home,99,7592.66,0
2025-04-25,STR_016,Toys,158,4029.34,1
2025-11-17,STR_019,Food,49,380.85,0
2025-11-06,STR_007,Clothing,164,7468.02,1
2025-05-12,STR_003,Food,63,499.4,0
2025-08-02,STR_004,Toys,13,312.76,0
2025-12-13,STR_003,Home,148,11865.72,1
2025-12-12,STR_011,Toys,98,2440.21,1
2025-04-16,STR_004,Home,67,5545.57,0
2025-01-08,STR_006,Food,28,238.09,0
2025-01-17,STR_018,Electronics,41,6353.68,0
2025-04-19,STR_011,Food,48,441.45,0
2025-07-22,STR_019,Food,88,774.58,0
2025-04-21,STR_005,Electronics,37,5472.72,0
2025-12-02,STR_003,Food,68,526.8,0
2025-04-29,STR_010,Electronics,146,21195.24,1
2025-07-08,STR_013,Clothing,35,1698.6,0
2025-06-18,STR_017,Toys,76,1840.76,0
2025-06-24,STR_013,Electronics,37,5376.13,0
2025-10-13,STR_010,Clothing,56,2293.48,0
2025-03-06,STR_002,Toys,106,2633.45,1
2025-01-11,STR_006,Home,24,1955.05,0
2025-06-17,STR_019,Toys,160,3871.07,1
2025-04-23,STR_001,Toys,98,2448.0,0
2025-10-09,STR_012,Food,53,488.53,0
2025-08-23,STR_014,Clothing,10,468.18,0
2025-01-29,STR_002,Clothing,99,4106.94,0
2025-04-08,STR_012,Home,11,894.95,0
2025-02-24,STR_014,Clothing,51,2192.28,0
2025-02-17,STR_017,Food,76,684.78,0
2025-11-21,STR_019,Home,90,7355.65,0
2025-09-14,STR_017,Home,82,7121.64,1
2025-07-26,STR_007,Clothing,90,4266.42,0
2025-04-11,STR_002,Electronics,21,3440.86,0
2025-08-02,STR_017,Food,94,767.4,0
2025-10-14,STR_019,Toys,70,1628.59,0
2025-09-11,STR_019,Food,89,746.33,0
